gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,HasInternet,is_DSL,is_Fiber_optic,MultipleLines_New,Contract_New,OnlineSecurity_New,OnlineBackup_New,DeviceProtection_New,TechSupport_New,StreamingTV_New,StreamingMovies_New,num_services,LTV_Estimate,AVG_Charge_Per_Service,Family_Flag
1,0,1,1,72,1,0,20.35,1354.4,0,0,0,1,2,0,0,0,0,0,0,0,1465.2,20350.0,1
1,0,0,0,1,1,1,74.35,74.35,1,0,1,1,0,0,1,0,0,0,0,2,74.35,37.16,0
0,1,0,0,32,1,0,54.65,1830.1,1,1,0,1,0,0,1,0,1,0,0,3,1748.8,18.21,0
1,0,0,0,6,1,0,59.45,357.6,1,1,0,1,0,0,1,0,0,1,0,3,356.70000000000005,19.81,0
1,1,1,1,72,1,1,104.1,7447.7,1,0,1,1,2,1,0,1,1,1,1,6,7495.2,17.35,1
1,1,0,0,69,1,0,74.1,5031.0,1,1,0,2,2,1,0,1,1,0,1,5,5112.9,14.82,0
1,0,0,0,2,1,1,69.8,146.65,1,0,1,1,0,0,0,0,0,0,0,1,139.6,69.73,0
0,0,1,0,51,1,1,98.85,4947.55,1,0,1,2,1,0,0,1,0,1,1,4,5041.349999999999,24.71,0
0,0,0,0,50,1,1,109.65,5551.15,1,0,1,2,2,1,1,0,1,1,1,6,5482.5,18.27,0
0,0,0,0,19,1,1,56.2,1093.4,1,1,0,1,0,0,0,0,0,0,1,2,1067.8,28.09,0
0,0,0,0,26,1,1,54.75,1406.9,1,1,0,1,0,0,1,1,0,0,0,3,1423.5,18.24,0
1,0,0,0,24,1,1,49.7,1218.25,1,1,0,1,0,0,1,0,0,0,0,2,1192.8000000000002,24.84,0
1,0,1,1,63,1,1,91.35,5764.7,1,0,1,2,1,0,1,0,0,0,1,3,5755.049999999999,30.44,1
1,1,0,0,13,1,1,90.5,1201.15,1,0,1,1,0,0,0,0,0,1,1,3,1176.5,30.16,0
1,0,1,1,68,1,1,101.05,6770.5,1,0,1,2,1,0,1,0,0,1,1,4,6871.4,25.26,1
0,0,1,0,70,1,1,84.8,5917.55,1,1,0,2,2,0,1,1,1,1,1,6,5936.0,14.13,0
1,0,0,0,1,1,0,20.65,20.65,0,0,0,1,0,0,0,0,0,0,0,0,20.65,20650.0,0
1,1,1,1,71,1,1,105.1,7548.1,1,0,1,2,0,1,1,0,0,1,1,5,7462.099999999999,21.02,1
1,0,0,0,72,1,0,84.3,5997.1,1,1,0,2,2,1,0,1,1,1,1,6,6069.599999999999,14.05,0
0,0,0,0,47,1,1,20.55,945.7,0,0,0,1,2,0,0,0,0,0,0,0,965.85,20550.0,0
1,0,0,1,50,0,1,43.05,2208.05,1,1,0,0,1,1,1,0,0,1,0,4,2152.5,10.76,0
1,0,0,0,66,1,0,19.35,1240.8,0,0,0,1,2,0,0,0,0,0,0,0,1277.1000000000001,19350.0,0
1,1,0,0,45,1,1,93.9,4200.25,1,0,1,2,0,0,0,0,0,1,1,3,4225.5,31.29,0
1,0,1,1,6,1,0,19.85,138.85,0,0,0,1,0,0,0,0,0,0,0,0,119.10000000000001,19850.0,1
0,0,0,0,24,1,1,89.55,2259.35,1,0,1,2,0,0,0,0,1,0,1,3,2149.2,29.84,0
1,0,1,0,60,1,1,95.75,5742.9,1,0,1,2,0,0,1,1,0,1,0,4,5745.0,23.93,0
0,0,0,0,30,1,0,85.35,2530.4,1,1,0,1,1,1,1,1,1,1,1,7,2560.5,12.19,0
1,1,1,1,66,1,1,116.25,7862.25,1,0,1,2,1,1,1,1,1,1,1,7,7672.5,16.6,1
1,0,1,1,46,1,0,81.0,3846.35,1,1,0,1,2,1,0,1,1,1,1,6,3726.0,13.5,1
1,0,0,0,1,1,1,101.45,101.45,1,0,1,2,0,0,0,1,0,1,1,4,101.45,25.36,0
1,0,1,0,33,1,1,93.35,3092.0,1,0,1,2,0,0,1,1,0,0,1,4,3080.5499999999997,23.33,0
1,0,0,0,10,1,0,20.35,176.3,0,0,0,1,1,0,0,0,0,0,0,0,203.5,20350.0,0
1,0,1,0,27,1,1,53.8,1389.85,1,1,0,1,0,0,1,0,1,0,0,3,1452.6,17.93,0
0,0,1,1,51,1,1,95.15,5000.05,1,0,1,2,1,1,0,0,1,1,0,4,4852.650000000001,23.78,1
1,0,1,1,64,0,1,60.05,3845.45,1,1,0,0,2,1,0,1,1,1,1,6,3843.2,10.01,1
0,0,0,1,21,1,0,20.75,452.2,0,0,0,1,0,0,0,0,0,0,0,0,435.75,20750.0,0
0,0,0,0,7,1,1,53.65,404.35,1,1,0,2,0,1,0,0,0,0,0,2,375.55,26.81,0
0,0,0,0,5,1,0,19.95,109.6,0,0,0,1,0,0,0,0,0,0,0,0,99.75,19950.0,0
0,1,0,0,21,1,1,94.25,1973.75,1,0,1,2,0,0,0,0,0,1,1,3,1979.25,31.41,0
0,0,0,0,6,0,1,49.25,255.6,1,1,0,0,1,0,0,0,1,1,1,4,295.5,12.31,0
0,0,1,0,71,1,0,19.85,1379.6,0,0,0,1,2,0,0,0,0,0,0,0,1409.3500000000001,19850.0,0
0,0,1,0,72,1,1,109.25,8109.8,1,0,1,2,1,0,1,1,1,1,1,6,7866.0,18.21,0
0,0,1,1,6,1,0,19.7,94.45,0,0,0,1,1,0,0,0,0,0,0,0,118.19999999999999,19700.0,1
1,0,0,0,7,1,1,25.05,152.95,0,0,0,2,0,0,0,0,0,0,0,0,175.35,25050.0,0
1,1,1,0,64,1,1,94.25,6081.4,1,0,1,2,0,0,1,1,0,0,1,4,6032.0,23.56,0
0,0,0,0,5,1,1,96.25,512.45,1,0,1,1,0,0,1,0,0,1,1,4,481.25,24.06,0
1,0,1,0,71,1,0,65.15,4681.75,1,1,0,2,2,1,1,0,1,0,0,4,4625.650000000001,16.28,0
1,0,0,0,3,1,1,76.95,228.4,1,0,1,2,0,0,0,0,0,0,0,1,230.85000000000002,76.87,0
1,0,0,1,66,1,1,79.5,5196.1,1,1,0,1,2,0,1,1,1,1,1,6,5247.0,13.25,0
0,0,1,1,41,1,0,79.9,3326.2,1,1,0,2,0,1,1,1,1,0,1,6,3275.9,13.31,1
0,0,0,0,6,1,1,69.25,418.4,1,0,1,1,0,0,0,0,0,0,0,1,415.5,69.18,0
1,1,1,0,55,1,0,60.0,3316.1,1,1,0,2,1,1,1,0,0,0,0,3,3300.0,19.99,0
1,0,0,0,26,1,0,75.0,1908.35,1,1,0,1,1,1,0,0,1,1,1,5,1950.0,15.0,0
0,0,1,0,33,1,1,53.75,1857.3,1,1,0,1,1,0,1,0,1,0,0,3,1773.75,17.91,0
0,0,0,0,10,1,1,75.75,777.3,1,0,1,2,0,0,0,0,0,0,0,1,757.5,75.67,0
1,0,0,0,68,1,0,108.45,7176.55,1,0,1,2,1,0,1,1,1,1,1,6,7374.6,18.07,0
1,1,0,0,25,1,1,89.5,2196.15,1,0,1,2,0,0,1,0,0,1,0,3,2237.5,29.82,0
1,0,1,1,40,1,1,20.4,745.3,0,0,0,1,0,0,0,0,0,0,0,0,816.0,20400.0,1
1,0,0,0,1,1,0,20.45,20.45,0,0,0,1,2,0,0,0,0,0,0,0,20.45,20450.0,0
1,0,0,0,18,1,1,90.7,1597.25,1,0,1,2,0,0,0,1,0,0,1,3,1632.6000000000001,30.22,0
1,1,1,0,64,1,0,80.3,5017.7,1,0,1,1,1,1,0,1,0,0,0,3,5139.2,26.76,0
1,1,1,0,59,1,1,93.85,5574.75,1,0,1,2,0,0,0,0,0,1,1,3,5537.15,31.27,0
0,0,1,0,72,1,0,24.85,1871.85,0,0,0,2,2,0,0,0,0,0,0,0,1789.2,24850.0,0
0,0,0,0,4,0,1,29.15,110.05,1,1,0,0,0,1,0,0,0,0,0,2,116.6,14.57,0
0,1,1,0,37,1,0,19.6,727.8,0,0,0,1,1,0,0,0,0,0,0,0,725.2,19600.0,0
1,0,1,0,29,1,1,75.3,2263.4,1,0,1,1,0,0,0,1,0,0,0,2,2183.7,37.63,0
0,0,1,1,71,1,0,89.9,6342.7,1,1,0,2,2,1,1,1,1,1,1,7,6382.900000000001,12.84,1
1,0,0,1,39,0,0,54.85,2191.7,1,1,0,0,1,0,0,1,1,1,1,5,2139.15,10.97,0
1,0,1,1,16,1,1,90.8,1442.2,1,0,1,2,0,0,0,1,0,1,0,3,1452.8,30.26,1
1,1,1,1,64,1,1,111.6,7099.0,1,0,1,2,2,1,0,1,1,1,1,6,7142.4,18.6,1
0,0,1,0,68,1,1,24.95,1614.9,0,0,0,2,2,0,0,0,0,0,0,0,1696.6,24950.0,0
0,0,0,0,71,1,1,106.75,7283.25,1,0,1,2,2,1,1,1,0,1,1,6,7579.25,17.79,0
0,0,0,0,14,1,0,50.45,765.45,1,1,0,1,0,0,1,0,0,0,0,2,706.3000000000001,25.21,0
0,0,0,0,31,1,0,104.35,3205.6,1,0,1,2,0,1,1,0,0,1,1,5,3234.85,20.87,0
1,1,0,0,47,1,1,86.05,3865.6,1,0,1,2,0,0,0,0,0,1,0,2,4044.35,43.0,0
1,1,1,0,23,1,1,90.45,2117.25,1,0,1,1,0,0,0,0,0,1,1,3,2080.35,30.14,0
0,1,0,0,40,1,1,79.2,3233.85,1,0,1,1,0,1,1,0,0,0,0,3,3168.0,26.39,0
1,0,1,0,72,1,1,108.4,7719.5,1,0,1,2,2,0,1,1,1,1,1,6,7804.8,18.06,0
0,0,0,1,1,1,0,59.2,59.2,1,1,0,1,0,0,0,1,0,0,1,3,59.2,19.73,0
0,0,0,0,36,1,0,54.45,1893.5,1,1,0,2,1,1,0,0,0,0,0,2,1960.2,27.21,0
0,0,1,1,56,1,0,65.2,3512.15,1,1,0,2,1,1,0,0,0,1,0,3,3651.2000000000003,21.73,1
1,0,1,0,72,1,0,24.8,1874.3,0,0,0,2,2,0,0,0,0,0,0,0,1785.6000000000001,24800.0,0
0,0,1,0,2,1,1,84.05,134.05,1,0,1,2,0,0,0,0,0,1,0,2,168.1,42.0,0
1,0,1,0,63,1,0,79.8,5034.05,1,1,0,2,2,0,0,1,1,1,1,5,5027.4,15.96,0
1,0,1,0,10,1,1,79.95,857.2,1,0,1,1,0,0,0,0,0,1,0,2,799.5,39.96,0
1,0,1,0,44,1,1,84.8,3626.35,1,0,1,2,0,1,0,1,0,0,0,3,3731.2,28.26,0
0,0,1,1,16,1,1,112.95,1882.55,1,0,1,2,0,1,0,1,1,1,1,6,1807.2,18.82,1
1,0,0,0,42,1,1,19.55,839.4,0,0,0,1,1,0,0,0,0,0,0,0,821.1,19550.0,0
0,0,1,0,47,1,1,85.3,4045.65,1,0,1,1,0,0,0,1,0,0,1,3,4009.1,28.42,0
0,0,0,0,29,1,0,19.4,554.25,0,0,0,1,2,0,0,0,0,0,0,0,562.5999999999999,19400.0,0
0,0,0,0,3,1,1,69.55,222.3,1,0,1,1,0,0,0,0,0,0,0,1,208.64999999999998,69.48,0
1,0,0,0,22,1,0,25.25,566.5,0,0,0,2,2,0,0,0,0,0,0,0,555.5,25250.0,0
1,0,1,1,69,1,1,114.35,7665.8,1,0,1,2,2,1,1,1,1,1,1,7,7890.15,16.33,1
0,0,0,0,34,1,0,20.35,673.2,0,0,0,1,0,0,0,0,0,0,0,0,691.9000000000001,20350.0,0
0,0,1,1,47,1,0,63.8,3007.25,1,1,0,1,2,0,1,0,1,0,1,4,2998.6,15.95,1
1,0,0,0,1,1,1,44.9,44.9,1,1,0,1,0,0,0,0,0,0,0,1,44.9,44.86,0
1,1,0,0,33,1,1,24.9,847.8,0,0,0,2,1,0,0,0,0,0,0,0,821.6999999999999,24900.0,0
0,0,1,0,46,1,0,55.0,2473.95,1,1,0,2,0,1,0,0,0,0,0,2,2530.0,27.49,0
0,0,0,0,7,1,1,79.3,523.15,1,0,1,1,0,0,0,0,0,0,1,2,555.1,39.63,0
0,0,1,1,13,1,1,19.75,246.7,0,0,0,1,2,0,0,0,0,0,0,0,256.75,19750.0,1
0,1,0,0,20,1,1,81.45,1671.6,1,0,1,1,0,0,0,0,0,0,1,2,1629.0,40.7,0
0,1,0,0,7,1,1,64.95,493.65,1,1,0,1,0,0,1,1,0,1,0,4,454.65000000000003,16.23,0
1,0,0,0,69,1,1,104.05,7262.0,1,0,1,1,1,0,1,1,1,1,1,6,7179.45,17.34,0
0,0,0,0,23,1,1,73.75,1756.6,1,1,0,2,1,0,0,0,1,1,1,4,1696.25,18.43,0
0,0,1,0,48,1,1,65.65,3094.65,1,1,0,1,1,0,1,1,0,0,1,4,3151.2000000000003,16.41,0
0,0,1,0,71,1,0,93.2,6506.15,1,1,0,2,2,1,1,1,1,1,1,7,6617.2,13.31,0
0,0,1,1,65,1,1,79.4,5071.9,1,1,0,2,2,0,1,0,1,1,1,5,5161.0,15.88,1
0,1,0,0,1,1,1,71.15,71.15,1,0,1,1,0,0,0,0,0,0,0,1,71.15,71.08,0
1,0,1,0,65,1,0,76.15,4929.55,1,1,0,2,2,1,0,1,1,0,1,5,4949.75,15.23,0
0,0,0,0,13,1,0,89.4,1132.35,1,0,1,2,0,0,1,1,1,0,0,4,1162.2,22.34,0
1,0,1,1,63,1,0,19.55,1245.6,0,0,0,1,2,0,0,0,0,0,0,0,1231.65,19550.0,1
0,0,1,1,59,1,1,96.65,5580.8,1,0,1,2,0,0,1,0,1,0,1,4,5702.35,24.16,1
0,1,1,0,70,1,1,113.0,7987.6,1,0,1,2,2,1,1,1,1,1,1,7,7910.0,16.14,0
0,0,0,0,9,1,1,76.85,663.55,1,0,1,2,0,0,0,0,0,0,0,1,691.65,76.77,0
1,0,0,0,30,1,1,55.65,1653.85,1,1,0,1,2,1,0,1,0,0,0,3,1669.5,18.54,0
0,1,1,0,26,1,1,93.85,2381.55,1,0,1,2,0,0,1,1,0,0,1,4,2440.1,23.46,0
1,0,0,1,71,1,1,76.9,5522.7,1,1,0,1,2,1,1,1,1,1,0,6,5459.900000000001,12.81,0
0,0,0,0,5,1,0,54.2,308.25,1,1,0,1,0,1,0,0,1,0,0,3,271.0,18.06,0
1,0,0,0,1,0,1,24.25,24.25,1,1,0,0,0,0,0,0,0,0,0,1,24.25,24.23,0
0,0,1,1,64,1,0,113.35,7222.75,1,0,1,2,1,1,1,1,1,1,1,7,7254.4,16.19,1
0,0,0,1,48,1,1,95.5,4627.85,1,0,1,1,2,0,1,1,1,1,0,5,4584.0,19.1,0
1,1,0,0,2,1,1,44.7,93.7,1,1,0,1,0,0,0,0,0,0,0,1,89.4,44.66,0
0,0,1,0,19,1,1,59.8,1130.85,1,1,0,1,0,0,1,0,0,0,1,3,1136.2,19.93,0
1,0,1,1,65,1,0,94.55,6078.75,1,0,1,2,2,1,1,1,1,0,0,5,6145.75,18.91,1
0,1,1,0,47,1,1,67.45,3252.0,1,1,0,2,0,1,1,1,0,0,0,4,3170.15,16.86,0
0,0,0,0,36,0,1,53.1,1901.25,1,1,0,0,2,1,1,1,1,0,1,6,1911.6000000000001,8.85,0
0,0,1,1,68,1,0,111.75,7511.3,1,0,1,2,2,1,0,1,1,1,1,6,7599.0,18.62,1
1,0,0,0,39,0,0,35.55,1309.15,1,1,0,0,1,0,0,1,1,0,0,3,1386.4499999999998,11.85,0
0,0,1,1,72,1,0,99.9,7251.7,1,0,1,2,2,1,1,0,1,1,0,5,7192.8,19.98,1
0,0,1,0,36,1,0,80.4,2937.65,1,0,1,1,0,0,0,0,0,0,1,2,2894.4,40.18,0
1,0,1,0,14,1,1,82.65,1185.0,1,0,1,2,0,0,1,1,0,0,0,3,1157.1000000000001,27.54,0
1,0,0,0,7,0,1,35.5,249.55,1,1,0,0,1,0,0,1,1,0,0,3,248.5,11.83,0
0,0,1,0,71,1,1,83.3,5894.5,1,1,0,2,2,0,1,1,1,1,1,6,5914.3,13.88,0
1,1,1,0,72,1,0,84.45,5899.85,1,1,0,2,2,1,1,1,0,1,1,6,6080.400000000001,14.07,0
1,0,1,0,53,0,1,60.45,3184.25,1,1,0,0,1,0,1,1,1,1,1,6,3203.8500000000004,10.07,0
1,0,1,0,10,1,1,98.5,1037.75,1,0,1,2,0,0,0,1,0,1,1,4,985.0,24.62,0
0,0,0,0,70,0,1,58.35,4214.25,1,1,0,0,2,1,0,1,1,1,1,6,4084.5,9.72,0
0,0,0,1,21,1,0,64.85,1336.8,1,1,0,1,1,1,0,1,0,0,1,4,1361.85,16.21,0
0,1,0,0,5,1,0,59.9,287.85,1,1,0,1,0,1,1,0,1,0,0,4,299.5,14.97,0
1,0,0,0,42,1,0,19.8,849.9,0,0,0,1,1,0,0,0,0,0,0,0,831.6,19800.0,0
0,0,0,0,20,1,1,89.1,1879.25,1,0,1,2,0,1,0,0,0,1,0,3,1782.0,29.69,0
0,0,1,1,26,1,1,60.05,1616.15,1,1,0,2,0,0,1,0,1,0,0,3,1561.3,20.01,1
0,0,1,0,42,1,1,85.9,3729.75,1,0,1,2,0,0,0,1,1,0,0,3,3607.8,28.62,0
0,0,1,1,63,1,0,75.55,4707.85,1,1,0,1,2,1,1,1,1,1,0,6,4759.65,12.59,1
0,1,0,0,41,1,1,104.4,4133.95,1,0,1,2,0,0,1,1,0,1,1,5,4280.400000000001,20.88,0
1,0,1,0,55,0,1,54.55,2978.3,1,1,0,0,0,0,0,1,1,1,1,5,3000.25,10.91,0
0,0,0,0,49,1,1,74.45,3721.9,1,1,0,1,2,0,0,1,1,1,1,5,3648.05,14.89,0
1,0,0,1,24,0,0,35.75,830.8,1,1,0,0,2,1,0,0,1,0,0,3,858.0,11.91,0
0,0,0,0,46,1,1,95.65,4664.2,1,0,1,1,1,1,1,1,0,1,0,5,4399.900000000001,19.13,0
1,0,1,1,43,0,0,29.3,1224.05,1,1,0,0,0,0,1,0,0,0,0,2,1259.9,14.64,1
0,1,1,1,72,1,1,88.05,6425.65,1,1,0,2,2,1,1,1,1,1,1,7,6339.599999999999,12.58,1
0,0,0,0,49,1,0,100.65,4917.75,1,0,1,1,2,0,0,1,1,1,1,5,4931.85,20.13,0
1,0,0,0,9,1,0,86.25,770.5,1,0,1,1,0,0,0,0,1,1,0,3,776.25,28.74,0
0,0,1,0,72,1,1,84.4,6096.45,1,1,0,2,2,1,0,1,1,1,1,6,6076.8,14.06,0
1,0,0,0,46,1,1,89.15,4245.55,1,0,1,2,0,1,0,0,0,1,0,3,4100.900000000001,29.71,0
0,0,1,1,3,1,0,19.1,52.0,0,0,0,1,2,0,0,0,0,0,0,0,57.300000000000004,19100.0,1
1,0,0,0,15,0,0,50.75,688.2,1,1,0,0,1,0,0,1,0,1,1,4,761.25,12.68,0
1,0,1,1,28,1,1,20.3,487.95,0,0,0,1,2,0,0,0,0,0,0,0,568.4,20300.0,1
0,0,1,1,71,1,0,20.1,1389.6,0,0,0,1,2,0,0,0,0,0,0,0,1427.1000000000001,20100.0,1
1,0,1,1,60,1,1,95.4,5812.0,1,0,1,2,1,1,0,1,0,1,0,4,5724.0,23.84,1
1,1,0,0,1,0,1,39.65,39.65,1,1,0,0,0,0,0,1,0,0,1,3,39.65,13.21,0
0,0,0,0,2,1,0,68.95,119.75,1,0,1,1,0,0,0,0,0,0,0,1,137.9,68.88,0
1,0,0,0,27,1,1,100.5,2673.45,1,0,1,2,1,0,0,1,0,1,1,4,2713.5,25.12,0
0,0,1,1,56,1,0,20.05,1090.1,0,0,0,1,2,0,0,0,0,0,0,0,1122.8,20050.0,1
0,1,1,0,31,1,1,90.7,2835.5,1,0,1,2,1,0,0,1,0,1,0,3,2811.7000000000003,30.22,0
0,0,0,0,1,0,0,35.05,35.05,1,1,0,0,0,0,0,0,0,0,1,2,35.05,17.52,0
0,0,1,1,17,1,0,20.75,418.25,0,0,0,1,1,0,0,0,0,0,0,0,352.75,20750.0,1
0,1,0,0,66,1,1,63.85,4174.35,1,1,0,2,1,1,1,0,1,0,0,4,4214.1,15.96,0
1,0,1,0,68,1,0,25.05,1629.2,0,0,0,2,2,0,0,0,0,0,0,0,1703.4,25050.0,0
0,0,0,0,8,1,1,20.7,137.6,0,0,0,1,0,0,0,0,0,0,0,0,165.6,20700.0,0
0,0,1,1,53,0,1,48.7,2495.2,1,1,0,0,0,1,1,1,0,0,1,5,2581.1000000000004,9.74,1
1,0,0,1,8,1,0,20.35,178.7,0,0,0,1,0,0,0,0,0,0,0,0,162.8,20350.0,0
1,0,0,0,16,1,0,18.95,326.8,0,0,0,1,2,0,0,0,0,0,0,0,303.2,18950.0,0
1,1,1,1,71,1,0,19.8,1388.45,0,0,0,1,2,0,0,0,0,0,0,0,1405.8,19800.0,1
1,1,0,0,21,1,1,60.05,1236.15,1,1,0,1,0,0,0,1,0,1,0,3,1261.05,20.01,0
0,0,1,1,20,1,1,95.5,1916.2,1,0,1,2,0,0,0,1,1,0,1,4,1910.0,23.87,1
0,1,1,0,72,1,0,24.3,1778.7,0,0,0,2,2,0,0,0,0,0,0,0,1749.6000000000001,24300.0,0
1,0,0,0,26,1,1,85.75,2146.5,1,0,1,1,0,0,1,0,0,1,0,3,2229.5,28.57,0
1,0,1,1,9,1,0,103.1,970.45,1,0,1,1,0,0,0,1,1,1,1,5,927.9,20.62,1
0,1,1,1,3,1,1,88.3,273.75,1,0,1,1,0,1,0,0,1,1,0,4,264.9,22.07,1
1,0,1,1,53,1,0,65.0,3363.8,1,1,0,1,0,0,1,0,1,1,0,4,3445.0,16.25,1
1,0,1,0,62,0,1,38.6,2345.55,1,1,0,0,2,1,1,0,1,0,0,4,2393.2000000000003,9.65,0
1,0,0,0,1,1,1,45.7,45.7,1,1,0,1,0,0,0,0,0,0,0,1,45.7,45.65,0
0,0,0,0,48,1,1,60.35,2896.4,1,1,0,1,1,1,0,1,1,0,0,4,2896.8,15.08,0
1,0,0,1,33,0,0,34.05,1113.95,1,1,0,0,1,1,0,0,1,0,0,3,1123.6499999999999,11.35,0
1,0,0,0,10,1,1,74.15,811.8,1,0,1,2,0,0,0,0,0,0,0,1,741.5,74.08,0
1,0,1,1,19,1,0,50.1,910.45,1,1,0,2,0,0,0,0,0,0,0,1,951.9,50.05,1
0,0,0,0,30,1,0,110.45,3327.05,1,0,1,2,1,0,1,1,1,1,1,6,3313.5,18.41,0
0,0,1,1,72,1,1,71.45,5025.85,1,1,0,2,2,1,0,1,0,1,0,4,5144.400000000001,17.86,1
1,0,0,0,20,1,1,98.55,2031.95,1,0,1,2,0,0,0,0,1,1,1,4,1971.0,24.63,0
1,0,0,0,12,1,1,79.95,1043.4,1,0,1,1,0,0,0,0,0,0,1,2,959.4000000000001,39.96,0
0,0,0,1,70,1,0,66.0,4891.5,1,1,0,2,2,1,1,0,1,0,0,4,4620.0,16.5,0
0,0,0,0,26,1,1,80.7,2193.0,1,0,1,2,0,0,0,1,0,0,0,2,2098.2000000000003,40.33,0
0,0,1,0,65,1,0,71.0,4386.2,1,1,0,1,2,1,1,1,0,0,1,5,4615.0,14.2,0
1,0,0,0,6,1,1,55.7,335.65,1,1,0,1,0,1,1,0,0,0,0,3,334.20000000000005,18.56,0
0,0,0,0,20,1,1,89.4,1871.15,1,0,1,1,0,1,0,1,0,1,0,4,1788.0,22.34,0
0,0,0,0,21,0,0,35.1,770.4,1,1,0,0,2,1,0,0,1,0,0,3,737.1,11.7,0
0,1,1,0,1,1,0,46.0,46.0,1,1,0,1,0,0,0,0,0,0,0,1,46.0,45.95,0
1,0,0,0,10,1,0,20.0,185.4,0,0,0,1,0,0,0,0,0,0,0,0,200.0,20000.0,0
1,0,1,0,68,1,0,70.95,4741.45,1,1,0,1,2,1,1,1,0,0,1,5,4824.6,14.19,0
1,0,0,0,48,1,0,19.95,1004.5,0,0,0,1,1,0,0,0,0,0,0,0,957.5999999999999,19950.0,0
1,0,0,0,5,1,1,63.95,318.1,1,1,0,1,0,0,0,1,1,1,0,4,319.75,15.98,0
1,0,0,0,23,1,0,95.3,2192.9,1,0,1,1,0,0,1,0,0,1,1,4,2191.9,23.82,0
0,0,1,0,57,1,1,99.65,5497.05,1,0,1,2,0,1,0,0,0,1,1,4,5680.05,24.91,0
0,0,0,1,67,1,1,104.0,7039.05,1,0,1,2,2,0,1,0,1,1,1,5,6968.0,20.8,0
1,0,0,0,2,1,0,24.85,62.0,0,0,0,2,0,0,0,0,0,0,0,0,49.7,24850.0,0
0,0,0,0,37,1,0,19.85,784.25,0,0,0,1,2,0,0,0,0,0,0,0,734.45,19850.0,0
1,0,0,0,7,1,0,96.2,639.7,1,0,1,2,0,0,0,0,0,1,1,3,673.4,32.06,0
1,1,1,0,27,1,1,95.55,2510.2,1,0,1,2,0,0,1,1,0,0,1,4,2579.85,23.88,0
0,0,1,0,29,1,0,19.85,573.05,0,0,0,1,0,0,0,0,0,0,0,0,575.6500000000001,19850.0,0
1,0,1,1,72,1,0,72.1,5016.65,1,1,0,2,2,1,1,1,1,0,0,5,5191.2,14.42,1
0,0,0,0,6,1,1,99.95,547.65,1,0,1,1,0,0,0,1,1,1,1,5,599.7,19.99,0
1,0,1,0,52,1,0,84.1,4348.65,1,0,1,1,0,1,0,0,0,1,0,3,4373.2,28.02,0
0,0,0,1,1,1,1,89.35,89.35,1,0,1,1,0,0,0,0,0,1,1,3,89.35,29.77,0
1,0,1,1,72,0,0,60.95,4549.05,1,1,0,0,2,1,0,1,1,1,1,6,4388.400000000001,10.16,1
1,1,1,0,7,1,1,101.95,700.85,1,0,1,2,0,0,0,1,0,1,1,4,713.65,25.48,0
0,0,0,0,61,0,0,43.7,2696.55,1,1,0,0,1,1,1,1,1,0,0,5,2665.7000000000003,8.74,0
1,0,1,1,20,1,0,20.05,400.0,0,0,0,1,2,0,0,0,0,0,0,0,401.0,20050.0,1
1,0,1,1,71,1,1,97.2,6910.3,1,0,1,2,2,1,0,0,0,1,1,4,6901.2,24.29,1
1,0,1,0,3,1,0,20.0,49.65,0,0,0,1,0,0,0,0,0,0,0,0,60.0,20000.0,0
1,0,1,1,65,1,1,19.85,1267.05,0,0,0,1,2,0,0,0,0,0,0,0,1290.25,19850.0,1
1,0,0,0,4,1,1,94.9,360.55,1,0,1,1,0,1,1,0,1,0,1,5,379.6,18.98,0
1,0,0,0,4,1,0,49.25,208.45,1,1,0,1,0,0,1,0,0,0,0,2,197.0,24.61,0
0,0,0,0,3,1,1,75.5,220.6,1,0,1,2,0,0,0,0,0,0,0,1,226.5,75.42,0
0,0,0,0,24,1,1,49.3,1233.25,1,1,0,1,0,0,0,1,0,0,0,2,1183.1999999999998,24.64,0
1,0,0,0,1,1,1,20.1,20.1,0,0,0,1,0,0,0,0,0,0,0,0,20.1,20100.0,0
1,0,1,1,7,0,0,49.65,305.55,1,1,0,0,2,1,0,1,1,0,1,5,347.55,9.93,1
0,0,0,0,1,0,1,25.15,25.15,1,1,0,0,0,0,0,0,0,0,0,1,25.15,25.12,0
0,0,0,0,1,1,1,56.25,56.25,1,1,0,1,0,0,0,0,0,0,1,2,56.25,28.11,0
0,0,0,0,12,1,0,20.4,266.6,0,0,0,1,0,0,0,0,0,0,0,0,244.79999999999998,20400.0,0
0,1,0,0,30,1,1,99.7,2967.35,1,0,1,2,0,0,1,0,0,1,1,4,2991.0,24.92,0
0,0,1,1,14,1,1,19.7,263.65,0,0,0,1,2,0,0,0,0,0,0,0,275.8,19700.0,1
1,0,1,1,34,1,0,19.6,678.8,0,0,0,1,1,0,0,0,0,0,0,0,666.4000000000001,19600.0,1
0,1,0,0,18,1,1,74.7,1294.6,1,0,1,1,0,0,1,0,0,0,0,2,1344.6000000000001,37.33,0
0,0,1,0,10,1,0,20.1,184.4,0,0,0,1,1,0,0,0,0,0,0,0,201.0,20100.0,0
0,0,0,1,43,1,1,25.1,1070.15,0,0,0,2,2,0,0,0,0,0,0,0,1079.3,25100.0,0
